Freq.	V(out)
1.71395730750840e+000	(-4.42244298817111e+001dB,1.73805621664845e+002°)
1.71790838715757e+000	(-4.41844174480438e+001dB,1.73791323651096e+002°)
1.72186857498599e+000	(-4.41444049639886e+001dB,1.73776992123830e+002°)
1.72583789199018e+000	(-4.41043924293779e+001dB,1.73762627002956e+002°)
1.72981635921508e+000	(-4.40643798440438e+001dB,1.73748228208181e+002°)
1.73380399775412e+000	(-4.40243672078183e+001dB,1.73733795659001e+002°)
1.73780082874935e+000	(-4.39843545205334e+001dB,1.73719329274708e+002°)
1.74180687339159e+000	(-4.39443417820206e+001dB,1.73704828974384e+002°)
1.74582215292048e+000	(-4.39043289921116e+001dB,1.73690294676903e+002°)
1.74984668862464e+000	(-4.38643161506378e+001dB,1.73675726300929e+002°)
1.75388050184174e+000	(-4.38243032574304e+001dB,1.73661123764916e+002°)
1.75792361395867e+000	(-4.37842903123205e+001dB,1.73646486987107e+002°)
1.76197604641161e+000	(-4.37442773151391e+001dB,1.73631815885536e+002°)
1.76603782068614e+000	(-4.37042642657171e+001dB,1.73617110378023e+002°)
1.77010895831740e+000	(-4.36642511638851e+001dB,1.73602370382175e+002°)
1.77418948089014e+000	(-4.36242380094740e+001dB,1.73587595815388e+002°)
1.77827941003890e+000	(-4.35842248023140e+001dB,1.73572786594841e+002°)
1.78237876744807e+000	(-4.35442115422357e+001dB,1.73557942637502e+002°)
1.78648757485203e+000	(-4.35041982290694e+001dB,1.73543063860122e+002°)
1.79060585403527e+000	(-4.34641848626453e+001dB,1.73528150179236e+002°)
1.79473362683250e+000	(-4.34241714427934e+001dB,1.73513201511163e+002°)
1.79887091512876e+000	(-4.33841579693439e+001dB,1.73498217772005e+002°)
1.80301774085955e+000	(-4.33441444421268e+001dB,1.73483198877647e+002°)
1.80717412601090e+000	(-4.33041308609719e+001dB,1.73468144743753e+002°)
1.81134009261958e+000	(-4.32641172257091e+001dB,1.73453055285772e+002°)
1.81551566277311e+000	(-4.32241035361681e+001dB,1.73437930418928e+002°)
1.81970085860996e+000	(-4.31840897921788e+001dB,1.73422770058230e+002°)
1.82389570231961e+000	(-4.31440759935708e+001dB,1.73407574118462e+002°)
1.82810021614272e+000	(-4.31040621401738e+001dB,1.73392342514188e+002°)
1.83231442237119e+000	(-4.30640482318174e+001dB,1.73377075159750e+002°)
1.83653834334832e+000	(-4.30240342683312e+001dB,1.73361771969264e+002°)
1.84077200146893e+000	(-4.29840202495448e+001dB,1.73346432856626e+002°)
1.84501541917945e+000	(-4.29440061752879e+001dB,1.73331057735505e+002°)
1.84926861897805e+000	(-4.29039920453899e+001dB,1.73315646519346e+002°)
1.85353162341479e+000	(-4.28639778596806e+001dB,1.73300199121367e+002°)
1.85780445509167e+000	(-4.28239636179895e+001dB,1.73284715454560e+002°)
1.86208713666284e+000	(-4.27839493201462e+001dB,1.73269195431691e+002°)
1.86637969083464e+000	(-4.27439349659804e+001dB,1.73253638965295e+002°)
1.87068214036577e+000	(-4.27039205553218e+001dB,1.73238045967682e+002°)
1.87499450806739e+000	(-4.26639060880001e+001dB,1.73222416350929e+002°)
1.87931681680324e+000	(-4.26238915638451e+001dB,1.73206750026886e+002°)
1.88364908948977e+000	(-4.25838769826868e+001dB,1.73191046907171e+002°)
1.88799134909627e+000	(-4.25438623443550e+001dB,1.73175306903169e+002°)
1.89234361864495e+000	(-4.25038476486796e+001dB,1.73159529926035e+002°)
1.89670592121112e+000	(-4.24638328954909e+001dB,1.73143715886691e+002°)
1.90107827992327e+000	(-4.24238180846189e+001dB,1.73127864695823e+002°)
1.90546071796322e+000	(-4.23838032158940e+001dB,1.73111976263885e+002°)
1.90985325856621e+000	(-4.23437882891466e+001dB,1.73096050501094e+002°)
1.91425592502106e+000	(-4.23037733042071e+001dB,1.73080087317434e+002°)
1.91866874067026e+000	(-4.22637582609062e+001dB,1.73064086622649e+002°)
1.92309172891013e+000	(-4.22237431590747e+001dB,1.73048048326247e+002°)
1.92752491319091e+000	(-4.21837279985434e+001dB,1.73031972337499e+002°)
1.93196831701690e+000	(-4.21437127791436e+001dB,1.73015858565436e+002°)
1.93642196394658e+000	(-4.21036975007064e+001dB,1.72999706918850e+002°)
1.94088587759275e+000	(-4.20636821630633e+001dB,1.72983517306293e+002°)
1.94536008162263e+000	(-4.20236667660458e+001dB,1.72967289636073e+002°)
1.94984459975802e+000	(-4.19836513094858e+001dB,1.72951023816261e+002°)
1.95433945577537e+000	(-4.19436357932153e+001dB,1.72934719754682e+002°)
1.95884467350596e+000	(-4.19036202170665e+001dB,1.72918377358919e+002°)
1.96336027683602e+000	(-4.18636045808718e+001dB,1.72901996536310e+002°)
1.96788628970682e+000	(-4.18235888844639e+001dB,1.72885577193949e+002°)
1.97242273611482e+000	(-4.17835731276758e+001dB,1.72869119238684e+002°)
1.97696964011183e+000	(-4.17435573103406e+001dB,1.72852622577117e+002°)
1.98152702580507e+000	(-4.17035414322918e+001dB,1.72836087115601e+002°)
1.98609491735734e+000	(-4.16635254933630e+001dB,1.72819512760244e+002°)
