Freq.	V(out)
1.27057410520854e+000	(-3.98830114680907e+001dB,1.75407062881122e+002°)
1.27350308101666e+000	(-3.98430042620607e+001dB,1.75396510990232e+002°)
1.27643880881134e+000	(-3.98029970248738e+001dB,1.75385934448429e+002°)
1.27938130415752e+000	(-3.97629897564057e+001dB,1.75375333197956e+002°)
1.28233058265602e+000	(-3.97229824565319e+001dB,1.75364707180911e+002°)
1.28528665994361e+000	(-3.96829751251274e+001dB,1.75354056339247e+002°)
1.28824955169313e+000	(-3.96429677620668e+001dB,1.75343380614778e+002°)
1.29121927361353e+000	(-3.96029603672244e+001dB,1.75332679949171e+002°)
1.29419584144998e+000	(-3.95629529404740e+001dB,1.75321954283949e+002°)
1.29717927098395e+000	(-3.95229454816891e+001dB,1.75311203560493e+002°)
1.30016957803328e+000	(-3.94829379907428e+001dB,1.75300427720036e+002°)
1.30316677845229e+000	(-3.94429304675077e+001dB,1.75289626703667e+002°)
1.30617088813183e+000	(-3.94029229118561e+001dB,1.75278800452330e+002°)
1.30918192299940e+000	(-3.93629153236598e+001dB,1.75267948906822e+002°)
1.31219989901920e+000	(-3.93229077027905e+001dB,1.75257072007793e+002°)
1.31522483219223e+000	(-3.92829000491192e+001dB,1.75246169695746e+002°)
1.31825673855640e+000	(-3.92428923625165e+001dB,1.75235241911038e+002°)
1.32129563418657e+000	(-3.92028846428529e+001dB,1.75224288593878e+002°)
1.32434153519466e+000	(-3.91628768899981e+001dB,1.75213309684326e+002°)
1.32739445772973e+000	(-3.91228691038219e+001dB,1.75202305122294e+002°)
1.33045441797808e+000	(-3.90828612841932e+001dB,1.75191274847544e+002°)
1.33352143216332e+000	(-3.90428534309809e+001dB,1.75180218799691e+002°)
1.33659551654643e+000	(-3.90028455440533e+001dB,1.75169136918197e+002°)
1.33967668742593e+000	(-3.89628376232784e+001dB,1.75158029142377e+002°)
1.34276496113786e+000	(-3.89228296685237e+001dB,1.75146895411393e+002°)
1.34586035405594e+000	(-3.88828216796565e+001dB,1.75135735664258e+002°)
1.34896288259164e+000	(-3.88428136565434e+001dB,1.75124549839832e+002°)
1.35207256319427e+000	(-3.88028055990510e+001dB,1.75113337876824e+002°)
1.35518941235103e+000	(-3.87627975070451e+001dB,1.75102099713789e+002°)
1.35831344658715e+000	(-3.87227893803915e+001dB,1.75090835289133e+002°)
1.36144468246594e+000	(-3.86827812189554e+001dB,1.75079544541105e+002°)
1.36458313658892e+000	(-3.86427730226015e+001dB,1.75068227407802e+002°)
1.36772882559584e+000	(-3.86027647911944e+001dB,1.75056883827169e+002°)
1.37088176616484e+000	(-3.85627565245981e+001dB,1.75045513736993e+002°)
1.37404197501251e+000	(-3.85227482226762e+001dB,1.75034117074909e+002°)
1.37720946889394e+000	(-3.84827398852922e+001dB,1.75022693778395e+002°)
1.38038426460288e+000	(-3.84427315123087e+001dB,1.75011243784775e+002°)
1.38356637897177e+000	(-3.84027231035884e+001dB,1.74999767031216e+002°)
1.38675582887188e+000	(-3.83627146589934e+001dB,1.74988263454727e+002°)
1.38995263121334e+000	(-3.83227061783854e+001dB,1.74976732992164e+002°)
1.39315680294529e+000	(-3.82826976616258e+001dB,1.74965175580221e+002°)
1.39636836105593e+000	(-3.82426891085754e+001dB,1.74953591155438e+002°)
1.39958732257261e+000	(-3.82026805190950e+001dB,1.74941979654194e+002°)
1.40281370456195e+000	(-3.81626718930447e+001dB,1.74930341012710e+002°)
1.40604752412990e+000	(-3.81226632302842e+001dB,1.74918675167050e+002°)
1.40928879842186e+000	(-3.80826545306731e+001dB,1.74906982053115e+002°)
1.41253754462274e+000	(-3.80426457940704e+001dB,1.74895261606648e+002°)
1.41579377995707e+000	(-3.80026370203348e+001dB,1.74883513763232e+002°)
1.41905752168908e+000	(-3.79626282093244e+001dB,1.74871738458287e+002°)
1.42232878712281e+000	(-3.79226193608973e+001dB,1.74859935627073e+002°)
1.42560759360218e+000	(-3.78826104749110e+001dB,1.74848105204688e+002°)
1.42889395851109e+000	(-3.78426015512226e+001dB,1.74836247126068e+002°)
1.43218789927353e+000	(-3.78025925896888e+001dB,1.74824361325986e+002°)
1.43548943335364e+000	(-3.77625835901662e+001dB,1.74812447739051e+002°)
1.43879857825583e+000	(-3.77225745525106e+001dB,1.74800506299709e+002°)
1.44211535152486e+000	(-3.76825654765778e+001dB,1.74788536942244e+002°)
1.44543977074592e+000	(-3.76425563622230e+001dB,1.74776539600770e+002°)
1.44877185354475e+000	(-3.76025472093011e+001dB,1.74764514209243e+002°)
1.45211161758773e+000	(-3.75625380176666e+001dB,1.74752460701447e+002°)
1.45545908058195e+000	(-3.75225287871738e+001dB,1.74740379011004e+002°)
1.45881426027534e+000	(-3.74825195176763e+001dB,1.74728269071368e+002°)
1.46217717445671e+000	(-3.74425102090276e+001dB,1.74716130815827e+002°)
1.46554784095590e+000	(-3.74025008610808e+001dB,1.74703964177500e+002°)
1.46892627764385e+000	(-3.73624914736885e+001dB,1.74691769089341e+002°)
1.47231250243271e+000	(-3.73224820467030e+001dB,1.74679545484133e+002°)
1.47570653327588e+000	(-3.72824725799764e+001dB,1.74667293294492e+002°)
1.47910838816819e+000	(-3.72424630733602e+001dB,1.74655012452862e+002°)
1.48251808514594e+000	(-3.72024535267056e+001dB,1.74642702891521e+002°)
1.48593564228699e+000	(-3.71624439398635e+001dB,1.74630364542574e+002°)
