Freq.	V(out)
1.05925372517729e+000	(-2.11193618487168e+002dB,1.76167031483966e+002°)
1.06169555719872e+000	(-2.11153613433333e+002dB,1.76158255020720e+002°)
1.06414301822431e+000	(-2.11113608286862e+002dB,1.76149458071642e+002°)
1.06659612123026e+000	(-2.11073603105950e+002dB,1.76140640576815e+002°)
1.06905487922266e+000	(-2.11033597953018e+002dB,1.76131802473496e+002°)
1.07151930523761e+000	(-2.10993592752494e+002dB,1.76122943682276e+002°)
1.07398941234124e+000	(-2.10953587529549e+002dB,1.76114064221462e+002°)
1.07646521362983e+000	(-2.10913582354040e+002dB,1.76105164002542e+002°)
1.07894672222983e+000	(-2.10873577050617e+002dB,1.76096242998818e+002°)
1.08143395129794e+000	(-2.10833571789970e+002dB,1.76087301141366e+002°)
1.08392691402120e+000	(-2.10793566472001e+002dB,1.76078338378282e+002°)
1.08642562361706e+000	(-2.10753561094151e+002dB,1.76069354707644e+002°)
1.08893009333343e+000	(-2.10713555700332e+002dB,1.76060350049193e+002°)
1.09144033644876e+000	(-2.10673550359106e+002dB,1.76051324301482e+002°)
1.09395636627209e+000	(-2.10633544944299e+002dB,1.76042277489099e+002°)
1.09647819614318e+000	(-2.10593539489671e+002dB,1.76033209544513e+002°)
1.09900583943252e+000	(-2.10553534073294e+002dB,1.76024120388913e+002°)
1.10153930954141e+000	(-2.10513528604476e+002dB,1.76015010001994e+002°)
1.10407861990207e+000	(-2.10473523105087e+002dB,1.76005878357370e+002°)
1.10662378397766e+000	(-2.10433517578309e+002dB,1.75996725364789e+002°)
1.10917481526240e+000	(-2.10393512030089e+002dB,1.75987550968642e+002°)
1.11173172728159e+000	(-2.10353506408630e+002dB,1.75978355167579e+002°)
1.11429453359173e+000	(-2.10313500856211e+002dB,1.75969137851421e+002°)
1.11686324778056e+000	(-2.10273495198520e+002dB,1.75959899022225e+002°)
1.11943788346715e+000	(-2.10233489563963e+002dB,1.75950638594695e+002°)
1.12201845430196e+000	(-2.10193483914568e+002dB,1.75941356534343e+002°)
1.12460497396692e+000	(-2.10153478216281e+002dB,1.75932052814218e+002°)
1.12719745617551e+000	(-2.10113472500559e+002dB,1.75922727316266e+002°)
1.12979591467280e+000	(-2.10073466722621e+002dB,1.75913380071913e+002°)
1.13240036323556e+000	(-2.10033460941916e+002dB,1.75904010976633e+002°)
1.13501081567231e+000	(-2.09993455139452e+002dB,1.75894619973227e+002°)
1.13762728582343e+000	(-2.09953449342216e+002dB,1.75885207033725e+002°)
1.14024978756117e+000	(-2.09913443497976e+002dB,1.75875772117656e+002°)
1.14287833478977e+000	(-2.09873437618674e+002dB,1.75866315163372e+002°)
1.14551294144553e+000	(-2.09833431723025e+002dB,1.75856836106995e+002°)
1.14815362149688e+000	(-2.09793425790581e+002dB,1.75847334912379e+002°)
1.15080038894443e+000	(-2.09753419865554e+002dB,1.75837811521767e+002°)
1.15345325782109e+000	(-2.09713413834762e+002dB,1.75828265911996e+002°)
1.15611224219210e+000	(-2.09673407850088e+002dB,1.75818697951684e+002°)
1.15877735615512e+000	(-2.09633401827261e+002dB,1.75809107663228e+002°)
1.16144861384034e+000	(-2.09593395764950e+002dB,1.75799494966177e+002°)
1.16412602941049e+000	(-2.09553389685909e+002dB,1.75789859826113e+002°)
1.16680961706096e+000	(-2.09513383576683e+002dB,1.75780202154874e+002°)
1.16949939101987e+000	(-2.09473377467664e+002dB,1.75770521948729e+002°)
1.17219536554813e+000	(-2.09433371312377e+002dB,1.75760819106139e+002°)
1.17489755493953e+000	(-2.09393365092286e+002dB,1.75751093610827e+002°)
